,Date,Afghanistan,Algeria,Armenia,Australia,Austria,Azerbaijan,Bahrain,Belarus,Belgium,Brazil,Cambodia,Canada,China,Croatia,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,Estonia,Finland,France,Georgia,Germany,Greece,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Japan,Kuwait,Lebanon,Lithuania,Luxembourg,Macedonia,Malaysia,Mexico,Monaco,Nepal,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Philippines,Qatar,Romania,Russia,San Marino,Singapore,South Korea,Sri Lanka,Switzerland,Taiwan,Thailand,United Arab Emirates,United Kingdom,United States,Vietnam,World
93,2020-04-02,192,847,663,4976,10711,359,569,152,18494,6836,110,9595,82395,963,3589,3107,1284,2758,710,779,1446,56989,115,73522,1375,1220,1965,1677,47593,694,3447,5591,110574,2178,317,479,581,2319,354,2908,1378,40,5,13614,723,151,4665,210,2291,2311,835,2460,2777,236,1000,9976,143,17070,339,1771,814,38468,216721,233,959761
94,2020-04-03,235,986,736,5224,11129,400,643,254,19973,7910,114,11268,82465,1011,3858,3386,1380,3163,779,858,1518,59105,121,79696,1514,1319,2301,1790,50468,772,3849,6252,115242,2617,342,494,649,2487,354,3116,1510,43,5,14697,772,174,4935,231,2291,2633,949,2738,3548,245,1049,10062,148,18194,339,1875,1024,43381,245540,236,1037219
95,2020-04-04,235,1171,770,5548,11525,443,643,351,21667,9056,114,12519,82527,1079,4190,3757,1488,3368,779,961,1615,64338,148,85778,1613,1364,2902,1986,50468,772,4273,7428,119827,2935,342,494,771,2612,430,3333,1688,47,6,15723,824,190,5208,231,2291,3018,949,3183,4149,251,1114,10156,151,19227,355,1978,1264,48249,277965,240,1119049
96,2020-04-05,270,1251,822,5687,11766,521,688,394,22589,10278,114,13882,82575,1126,4472,4077,1578,3465,985,1018,1882,68605,157,91714,1673,1417,3374,2092,55743,878,4604,8018,124632,3271,479,520,771,2729,483,3483,1890,48,6,16627,872,210,5510,277,2450,3094,1325,3613,4731,259,1189,10237,159,20201,363,2169,1505,53160,312237,241,1204292
97,2020-04-06,299,1320,833,5744,11983,584,700,564,23254,11130,114,15496,82642,1182,4587,4369,1745,3646,1070,1097,1927,70478,174,95391,1735,1486,4067,2273,58226,961,5111,8430,128948,3654,556,527,811,2804,483,3662,2143,51,9,17851,911,232,5640,298,3277,3246,1604,3864,5389,266,1309,10284,166,21022,363,2220,1783,57180,337635,245,1270568
98,2020-04-07,337,1423,853,5844,12297,641,756,700,25188,12056,115,16653,82698,1222,4822,4681,1828,3747,1073,1108,2176,74390,188,99225,1755,1562,4421,2491,60500,1031,5364,8904,132547,3906,665,541,843,2843,570,3793,2439,52,9,18803,943,238,5755,371,3864,3660,1832,4057,6343,277,1375,10331,178,21574,373,2258,2045,60772,368196,251,1343556
99,2020-04-08,367,1468,881,5956,12640,717,811,861,26703,13717,117,17883,82784,1282,5017,5071,1956,3995,1322,1149,2308,78167,196,103228,1832,1586,5194,2738,62589,1031,5709,9248,135586,4257,743,548,880,2970,599,3963,2785,54,9,19580,969,254,5863,419,4072,3764,2057,4417,7497,279,1481,10384,185,22164,376,2369,2313,66054,398809,251,1420823
100,2020-04-09,423,1572,921,6052,12969,822,823,1066,28301,15927,118,19274,82870,1343,5312,5402,2111,4450,1560,1185,2487,82048,211,108202,1884,1616,5734,2956,64586,1202,6224,9404,139422,4768,855,575,912,3034,617,4119,3181,54,9,20549,992,276,6010,419,4322,3870,2210,4761,8672,308,1623,10423,189,22710,379,2423,2597,71504,432132,255,1505743
101,2020-04-10,484,1666,937,6152,13248,926,887,1486,30540,17857,119,20748,82925,1407,5569,5635,2349,4965,1699,1207,2605,86334,218,113525,1955,1648,6412,3293,66220,1232,7393,9968,143626,5347,910,582,955,3115,663,4228,3441,57,9,21762,1015,288,6160,457,4601,4076,2376,5202,10131,333,1909,10450,190,23495,380,2473,2910,76635,466033,257,1593007
102,2020-04-11,521,1761,967,6238,13560,991,998,1981,32876,19638,120,22133,83004,1495,5732,5819,2620,7161,1794,1258,2769,90676,234,117658,2011,1675,7447,3512,68192,1279,8089,10408,147577,6005,993,609,999,3223,711,4346,3844,63,9,23097,1035,305,6244,484,4788,4076,2512,5467,11917,344,1909,10450,197,24228,380,2518,3260,81493,501560,258,1682519
103,2020-04-12,555,1825,1013,6289,13807,1058,1040,2226,33905,20727,122,23301,83097,1534,5902,5996,2759,7257,1939,1304,2905,93790,242,120479,2081,1689,8356,3842,70029,1318,8928,10743,152271,6748,1154,619,1053,3270,760,4530,4219,63,9,24413,1049,318,6320,546,5038,4428,2728,5990,13584,356,2299,10512,199,24820,385,2551,3616,85806,529951,262,1757833
104,2020-04-13,607,1914,1039,6322,13937,1098,1136,2578,34429,22169,122,24365,83209,1600,5991,6174,2967,7466,2065,1309,2974,95403,257,123016,2114,1701,9152,4241,71686,1352,9655,11145,156363,7255,1234,630,1062,3281,828,4683,4661,64,12,25587,1064,323,6415,599,5374,4648,2979,6300,15770,356,2532,10537,210,25220,388,2579,3982,89385,557571,264,1826361
105,2020-04-14,665,1983,1067,6366,14043,1148,1361,2919,34966,23430,122,25663,83303,1650,6059,6318,3167,7529,2190,1332,3064,98076,272,125098,2145,1711,10363,4557,73303,1378,10647,11586,159516,7645,1300,632,1070,3292,854,4817,5014,64,14,26551,1072,343,6488,813,5716,4932,3231,6633,18328,356,2918,10564,218,25499,393,2613,4359,92874,582594,267,1891081
106,2020-04-15,714,2070,1111,6416,14234,1197,1528,3281,36526,25262,122,27046,83352,1704,6141,6511,3286,7603,2350,1373,3161,103573,300,127584,2170,1720,11438,4839,74877,1400,11479,12046,162488,8100,1355,641,1070,3307,908,4987,5399,64,16,27419,1078,373,6566,910,5988,5223,3428,6879,21102,372,3252,10591,233,25753,395,2643,4749,97052,609516,268,1967577
107,2020-04-16,784,2160,1159,6458,14370,1253,1673,3728,38159,28320,122,28364,83402,1741,6303,6681,3614,7858,2505,1402,3237,106206,306,130450,2192,1727,12380,5136,76389,1415,12547,12501,165155,8582,1405,658,1091,3373,974,5072,5847,64,16,28153,1084,407,6677,910,6505,5453,3711,7216,24490,392,3699,10613,237,26336,395,2672,5158,101378,639664,268,2045925
108,2020-04-17,794,2268,1201,6497,14448,1283,1700,4204,39833,30425,122,30081,83754,1791,6433,6879,3755,8225,2673,1434,3369,108847,348,133830,2207,1739,13387,5516,77995,1434,13271,12758,168941,9167,1524,663,1149,3444,1081,5182,6297,64,16,29214,1086,442,6791,1019,7025,5660,4103,7707,27938,426,4427,10635,238,26651,395,2700,5593,106443,671331,268,2129866
109,2020-04-18,845,2418,1248,6533,14603,1340,1744,4779,41227,33682,122,31872,83785,1814,6549,7073,4126,8450,2844,1459,3489,109252,370,137439,2207,1754,14378,5923,79494,1482,13980,12982,172434,9795,1658,668,1239,3480,1117,5251,6875,65,30,30449,1094,493,6791,1069,7481,5878,4663,8067,32008,435,5050,10653,244,26997,395,2700,6045,111735,702164,268,2211645
110,2020-04-19,908,2535,1291,6586,14662,1373,1773,5297,41949,36599,122,33341,83803,1832,6654,7242,4335,9022,3032,1512,3681,111821,388,139897,2207,1760,15712,6248,80868,1482,14758,13265,175925,10361,1752,672,1298,3537,1170,5305,7497,65,31,31589,1098,542,6984,1180,7993,6087,5008,8418,36793,455,5992,10661,254,27322,398,2733,6490,116691,735086,268,2291208
